1554.226000,5.7140E-008
1554.230000,1.3230E-008
1554.234000,2.0120E-008
1554.238000,3.1450E-009
1554.242000,2.4460E-008
1554.246000,-1.0090E-008
1554.250000,2.8600E-008
1554.254000,2.3120E-008
1554.258000,2.5820E-008
1554.262000,3.4160E-008
1554.266000,2.9780E-008
1554.270000,8.5790E-009
1554.274000,1.6700E-008
1554.278000,5.4800E-008
1554.282000,5.7840E-008
1554.286000,1.1820E-008
1554.290000,2.2800E-008
1554.294000,3.1710E-008
1554.298000,-5.4730E-009
1554.302000,5.2090E-008
1554.306000,2.4140E-008
1554.310000,2.7710E-008
1554.314000,1.8830E-008
1554.318000,-1.7470E-008
1554.322000,4.6530E-008
1554.326000,2.2980E-008
1554.330000,-4.7760E-010
1554.334000,2.6750E-008
1554.338000,2.3230E-008
1554.342000,2.6140E-008
1554.346000,6.3290E-009
1554.350000,2.5780E-008
1554.354000,2.7160E-008
1554.358000,-2.7460E-009
1554.362000,4.7190E-008
1554.366000,-4.1190E-009
1554.370000,1.6760E-008
1554.374000,-5.7720E-009
1554.378000,4.6510E-008
1554.382000,3.2230E-009
1554.386000,5.6250E-008
1554.390000,2.2150E-008
1554.394000,4.3040E-008
1554.398000,1.3230E-008
1554.402000,1.3530E-009
1554.406000,3.5930E-008
1554.410000,2.6660E-009
1554.414000,3.1450E-009
1554.418000,1.0230E-008
1554.422000,5.2090E-008
1554.426000,2.0260E-008
1554.430000,2.3990E-008
1554.434000,9.1170E-009
1554.438000,-1.2480E-008
1554.442000,2.7660E-008
1554.446000,-7.5640E-010
1554.450000,8.6180E-009
1554.454000,3.7020E-008
1554.458000,-5.9110E-009
1554.462000,3.1880E-008
1554.466000,3.6020E-008
1554.470000,3.0980E-008
1554.474000,2.1400E-008
1554.478000,4.3970E-008
1554.482000,2.5080E-008
1554.486000,3.6630E-008
1554.490000,1.8580E-008
1554.494000,6.9670E-009
1554.498000,4.4370E-008
1554.502000,1.3930E-008
1554.506000,2.1850E-008
1554.510000,1.1340E-009
1554.514000,2.2410E-008
1554.518000,2.4140E-008
1554.522000,8.1950E-009
1554.526000,2.9290E-008
1554.530000,3.9570E-008
1554.534000,3.1800E-008
1554.538000,3.1360E-008
1554.542000,2.6450E-009
1554.546000,1.9730E-008
1554.550000,2.8140E-008
1554.554000,3.1160E-008
1554.558000,1.3110E-008
1554.562000,1.2410E-008
1554.566000,7.7190E-009
1554.570000,4.0980E-008
1554.574000,2.4620E-008
1554.578000,5.2740E-008
1554.582000,2.4020E-008
1554.586000,2.6300E-008
1554.590000,5.4310E-009
1554.594000,4.7930E-008
1554.598000,4.7270E-008
1554.602000,2.8680E-008
1554.606000,4.2000E-008
1554.610000,-7.2400E-009
