iteration,erreur_moy,nombre_egalite,nombre_preference,pred_vrai_egalite,pred_fausse_egalite,pred_vrai_preference,pred_fausse_preference,pred_fausse_inversion
2536,0.000502,318,682,17,301,433,27,222
2537,0.000502,328,672,17,311,429,25,218
2538,0.000502,291,709,12,279,439,29,241
2539,0.000502,301,699,15,286,463,26,210
2540,0.000502,298,702,6,292,439,19,244
2541,0.000502,309,691,10,299,432,29,230
2542,0.000502,302,698,10,292,458,26,214
2543,0.000502,336,664,9,327,435,25,204
2544,0.000502,310,690,15,295,463,24,203
2545,0.000502,323,677,12,311,441,24,212
2546,0.000502,330,670,22,308,453,21,196
2547,0.000465,322,678,14,308,453,18,207
2548,0.000465,309,691,13,296,450,27,214
2549,0.000465,321,679,31,290,452,24,203
2550,0.000465,295,705,12,283,454,28,223
2551,0.000465,327,673,27,300,420,23,230
2552,0.000465,323,677,16,307,451,14,212
2553,0.000465,334,666,18,316,439,18,209
2554,0.000465,331,669,21,310,427,24,218
2555,0.000465,313,687,12,301,452,25,210
2556,0.000465,314,686,15,299,443,21,222
2557,0.000465,318,682,16,302,427,17,238
2558,0.000465,294,706,15,279,466,21,219
2559,0.000465,328,672,26,302,449,16,207
2560,0.000465,304,696,19,285,430,26,240
2561,0.000465,322,678,20,302,454,26,198
2562,0.000440,308,692,15,293,458,27,207
2563,0.000440,288,712,13,275,463,32,217
2564,0.000440,317,683,21,296,468,18,197
2565,0.000440,311,689,17,294,469,18,202
2566,0.000440,331,669,18,313,439,26,204
2567,0.000440,322,678,17,305,438,27,213
2568,0.000440,314,686,18,296,456,23,207
2569,0.000440,338,662,19,319,426,16,220
2570,0.000440,313,687,19,294,465,16,206
2571,0.000440,333,667,23,310,428,17,222
2572,0.000440,302,698,9,293,453,35,210
2573,0.000440,305,695,17,288,467,22,206
2574,0.000440,307,693,9,298,421,28,244
2575,0.000440,307,693,18,289,421,31,241
2576,0.000440,341,659,14,327,448,19,192
2577,0.000440,305,695,21,284,444,30,221
2578,0.000440,289,711,20,269,456,27,228
2579,0.000440,326,674,14,312,443,25,206
2580,0.000440,310,690,18,292,438,24,228
2581,0.000440,328,672,19,309,452,17,203
2582,0.000440,299,701,12,287,457,33,211
2583,0.000440,323,677,12,311,440,23,214
2584,0.000440,311,689,21,290,458,22,209
2585,0.000440,325,675,19,306,434,14,227
2586,0.000440,313,687,20,293,423,22,242
2587,0.000440,297,703,14,283,431,21,251
2588,0.000440,306,694,23,283,463,22,209
2589,0.000440,309,691,19,290,457,24,210
2590,0.000440,317,683,13,304,436,23,224
2591,0.000440,312,688,13,299,439,25,224
2592,0.000440,320,680,18,302,439,32,209
2593,0.000440,307,693,11,296,445,18,230
2594,0.000440,308,692,18,290,454,25,213
2595,0.000440,299,701,24,275,465,21,215
2596,0.000440,317,683,20,297,465,20,198
2597,0.000440,328,672,17,311,434,26,212
2598,0.000440,314,686,15,299,432,26,228
2599,0.000440,317,683,13,304,448,27,208
2600,0.000440,320,680,18,302,441,29,210
2601,0.000440,290,710,13,277,468,25,217
2602,0.000440,325,675,11,314,437,20,218
2603,0.000440,322,678,18,304,449,25,204
2604,0.000440,317,683,18,299,432,18,233
2605,0.000440,303,697,19,284,456,24,217
2606,0.000440,330,670,24,306,428,27,215
2607,0.000440,315,685,14,301,450,26,209
2608,0.000440,316,684,12,304,461,24,199
2609,0.000440,313,687,20,293,435,25,227
2610,0.000440,323,677,14,309,476,17,184
2611,0.000440,342,658,21,321,424,20,214
2612,0.000440,294,706,20,274,461,16,229
2613,0.000440,307,693,19,288,449,27,217
2614,0.000440,293,707,12,281,462,16,229
2615,0.000440,286,714,17,269,468,25,221
2616,0.000440,293,707,20,273,458,21,228
2617,0.000440,311,689,16,295,449,15,225
2618,0.000440,323,677,9,314,463,15,199
2619,0.000440,298,702,17,281,465,23,214
2620,0.000440,321,679,11,310,444,21,214
2621,0.000440,289,711,17,272,467,26,218
2622,0.000440,277,723,11,266,464,26,233
2623,0.000440,333,667,16,317,456,17,194
2624,0.000440,319,681,16,303,447,27,207
2625,0.000440,325,675,19,306,436,19,220
2626,0.000440,304,696,14,290,470,30,196
2627,0.000440,314,686,20,294,451,26,209
2628,0.000440,326,674,19,307,430,19,225
2629,0.000440,300,700,23,277,453,29,218
2630,0.000440,323,677,11,312,439,28,210
2631,0.000440,302,698,19,283,479,27,192
2632,0.000440,305,695,20,285,437,15,243
2633,0.000440,292,708,12,280,481,25,202
2634,0.000440,326,674,19,307,459,22,193
2635,0.000440,288,712,16,272,470,29,213
2636,0.000440,304,696,15,289,457,27,212
2637,0.000440,330,670,13,317,450,21,199
2638,0.000440,329,671,17,312,423,27,221
2639,0.000434,318,682,25,293,455,20,207
2640,0.000434,305,695,11,294,456,27,212
2641,0.000434,297,703,17,280,484,15,204
2642,0.000434,344,656,15,329,402,24,230
2643,0.000434,325,675,19,306,475,20,180
2644,0.000434,305,695,21,284,458,22,215
2645,0.000434,317,683,17,300,452,18,213
2646,0.000434,313,687,22,291,441,30,216
2647,0.000434,327,673,16,311,439,17,217
2648,0.000405,295,705,14,281,465,22,218
2649,0.000405,293,707,14,279,435,19,253
2650,0.000405,320,680,12,308,441,29,210
2651,0.000405,317,683,20,297,442,25,216
2652,0.000405,304,696,11,293,462,27,207
2653,0.000405,300,700,12,288,443,23,234
2654,0.000405,316,684,17,299,456,22,206
2655,0.000405,318,682,17,301,455,22,205
2656,0.000405,308,692,15,293,461,26,205
2657,0.000405,299,701,21,278,430,28,243
2658,0.000405,313,687,17,296,466,14,207
2659,0.000405,308,692,16,292,450,28,214
2660,0.000405,308,692,11,297,448,22,222
2661,0.000394,316,684,17,299,456,23,205
2662,0.000394,322,678,11,311,453,15,210
2663,0.000394,314,686,12,302,447,28,211
2664,0.000358,326,674,11,315,443,27,204
2665,0.000358,313,687,11,302,433,30,224
2666,0.000358,321,679,9,312,453,27,199
2667,0.000358,319,681,15,304,447,28,206
2668,0.000358,279,721,15,264,480,22,219
2669,0.000358,309,691,17,292,439,26,226
2670,0.000358,310,690,16,294,446,14,230
2671,0.000358,341,659,13,328,403,21,235
2672,0.000358,331,669,17,314,423,23,223
2673,0.000358,330,670,23,307,457,19,194
2674,0.000358,327,673,14,313,462,23,188
2675,0.000358,312,688,15,297,423,23,242
2676,0.000358,306,694,14,292,468,18,208
2677,0.000358,323,677,22,301,426,20,231
2678,0.000358,335,665,17,318,457,14,194
2679,0.000358,316,684,15,301,452,23,209
2680,0.000358,282,718,14,268,469,23,226
2681,0.000358,299,701,14,285,442,27,232
2682,0.000358,322,678,13,309,442,21,215
2683,0.000358,284,716,17,267,457,24,235
2684,0.000358,319,681,19,300,456,26,199
2685,0.000358,327,673,20,307,429,39,205
2686,0.000358,322,678,9,313,448,26,204
2687,0.000358,299,701,19,280,451,30,220
2688,0.000358,311,689,16,295,435,37,217
2689,0.000358,308,692,10,298,450,22,220
2690,0.000358,325,675,7,318,416,31,228
2691,0.000358,311,689,11,300,462,29,198
2692,0.000358,334,666,16,318,408,34,224
2693,0.000358,292,708,9,283,475,32,201
2694,0.000358,310,690,15,295,446,20,224
2695,0.000358,329,671,17,312,426,22,223
2696,0.000358,302,698,12,290,449,32,217
2697,0.000358,304,696,12,292,437,22,237
2698,0.000358,327,673,13,314,416,32,225
2699,0.000358,315,685,8,307,445,25,215
2700,0.000358,337,663,15,322,422,22,219
2701,0.000358,332,668,20,312,441,23,204
2702,0.000358,324,676,22,302,418,15,243
2703,0.000358,320,680,16,304,447,26,207
2704,0.000358,316,684,9,307,450,21,213
2705,0.000358,286,714,18,268,452,34,228
2706,0.000358,301,699,5,296,466,24,209
2707,0.000358,317,683,14,303,456,32,195
2708,0.000358,323,677,9,314,449,21,207
2709,0.000358,326,674,13,313,421,20,233
2710,0.000358,284,716,14,270,461,26,229
2711,0.000358,325,675,13,312,454,21,200
2712,0.000358,314,686,10,304,448,30,208
2713,0.000358,321,679,13,308,417,34,228
2714,0.000358,294,706,12,282,477,17,212
2715,0.000358,314,686,11,303,436,17,233
2716,0.000358,334,666,6,328,423,16,227
2717,0.000358,317,683,17,300,442,21,220
2718,0.000358,313,687,19,294,432,21,234
2719,0.000358,327,673,12,315,442,19,212
2720,0.000358,328,672,13,315,427,35,210
2721,0.000358,316,684,8,308,456,24,204
2722,0.000358,304,696,11,293,455,25,216
2723,0.000358,313,687,9,304,466,27,194
2724,0.000358,323,677,18,305,448,20,209
2725,0.000358,322,678,15,307,429,25,224
2726,0.000358,324,676,9,315,446,20,210
2727,0.000358,330,670,7,323,419,29,222
2728,0.000358,316,684,12,304,415,35,234
2729,0.000358,307,693,15,292,432,30,231
2730,0.000358,291,709,12,279,474,27,208
2731,0.000358,312,688,11,301,448,19,221
2732,0.000358,298,702,16,282,448,22,232
2733,0.000358,312,688,9,303,435,43,210
2734,0.000358,322,678,10,312,440,27,211
2735,0.000358,301,699,16,285,466,25,208
2736,0.000358,323,677,9,314,424,29,224
2737,0.000358,329,671,12,317,435,28,208
2738,0.000358,333,667,10,323,404,28,235
2739,0.000358,314,686,10,304,464,25,197
2740,0.000358,325,675,12,313,421,30,224
2741,0.000358,336,664,11,325,418,26,220
2742,0.000358,311,689,10,301,453,19,217
2743,0.000358,298,702,7,291,443,21,238
2744,0.000358,290,710,8,282,450,27,233
2745,0.000358,308,692,10,298,462,17,213
2746,0.000358,301,699,15,286,449,18,232
2747,0.000358,302,698,15,287,475,15,208
2748,0.000358,305,695,11,294,462,18,215
2749,0.000358,310,690,14,296,454,18,218
2750,0.000358,331,669,16,315,448,16,205
2751,0.000358,340,660,11,329,432,17,211
2752,0.000358,313,687,9,304,441,22,224
2753,0.000358,335,665,11,324,452,11,202
2754,0.000358,305,695,4,301,439,15,241
2755,0.000358,317,683,12,305,466,19,198
2756,0.000358,298,702,9,289,456,20,226
2757,0.000358,319,681,4,315,464,15,202
2758,0.000358,328,672,6,322,426,18,228
2759,0.000358,311,689,9,302,446,16,227
2760,0.000358,297,703,5,292,475,20,208
2761,0.000358,296,704,5,291,442,16,246
2762,0.000358,320,680,4,316,451,9,220
2763,0.000358,336,664,7,329,411,16,237
2764,0.000358,306,694,6,300,449,25,220
2765,0.000358,316,684,3,313,445,20,219
2766,0.000358,298,702,5,293,451,18,233
2767,0.000358,316,684,4,312,453,13,218
2768,0.000356,301,699,5,296,442,13,244
2769,0.000356,313,687,4,309,473,18,196
2770,0.000356,313,687,5,308,453,23,211
2771,0.000356,311,689,6,305,445,16,228
2772,0.000356,318,682,10,308,443,20,219
2773,0.000356,323,677,7,316,448,17,212
2774,0.000356,304,696,3,301,454,15,227
2775,0.000356,307,693,10,297,448,18,227
2776,0.000356,272,728,5,267,467,21,240
2777,0.000356,308,692,6,302,478,12,202
2778,0.000356,324,676,8,316,453,12,211
2779,0.000356,323,677,6,317,427,24,226
2780,0.000356,305,695,4,301,447,13,235
2781,0.000356,309,691,5,304,437,23,231
2782,0.000356,292,708,7,285,473,22,213
2783,0.000356,312,688,9,303,466,9,213
2784,0.000356,319,681,6,313,429,20,232
2785,0.000356,310,690,6,304,443,21,226
2786,0.000356,343,657,4,339,448,13,196
2787,0.000356,306,694,7,299,456,19,219
2788,0.000356,300,700,8,292,451,16,233
2789,0.000356,328,672,9,319,441,20,211
2790,0.000356,306,694,8,298,464,12,218
2791,0.000356,309,691,10,299,461,14,216
2792,0.000355,295,705,6,289,453,22,230
2793,0.000355,325,675,7,318,440,21,214
2794,0.000355,284,716,6,278,490,20,206
2795,0.000355,344,656,8,336,442,15,199
2796,0.000355,318,682,11,307,456,16,210
2797,0.000355,322,678,15,307,445,15,218
2798,0.000355,309,691,11,298,452,11,228
2799,0.000355,296,704,12,284,468,11,225
2800,0.000355,313,687,11,302,448,15,224
2801,0.000355,319,681,17,302,454,16,211
2802,0.000355,313,687,10,303,458,16,213
2803,0.000355,308,692,14,294,458,18,216
2804,0.000355,306,694,12,294,467,18,209
2805,0.000341,306,694,9,297,467,12,215
2806,0.000341,317,683,16,301,470,12,201
2807,0.000341,308,692,18,290,449,21,222
2808,0.000322,329,671,12,317,439,19,213
2809,0.000322,322,678,13,309,457,20,201
2810,0.000322,341,659,14,327,421,20,218
2811,0.000322,297,703,6,291,452,12,239
2812,0.000322,336,664,12,324,454,15,195
2813,0.000322,340,660,7,333,434,18,208
2814,0.000322,321,679,3,318,438,18,223
2815,0.000322,321,679,8,313,440,16,223
2816,0.000322,293,707,12,281,458,23,226
2817,0.000322,305,695,16,289,463,14,218
2818,0.000322,302,698,8,294,462,14,222
2819,0.000322,285,715,11,274,481,16,218
2820,0.000322,293,707,11,282,444,22,241
2821,0.000322,309,691,12,297,456,13,222
2822,0.000322,351,649,16,335,449,12,188
2823,0.000322,319,681,15,304,475,15,191
2824,0.000322,284,716,9,275,448,19,249
2825,0.000322,307,693,8,299,443,20,230
2826,0.000322,295,705,8,287,469,19,217
2827,0.000291,301,699,14,287,458,16,225
2828,0.000291,286,714,12,274,469,13,232
2829,0.000291,311,689,9,302,451,14,224
2830,0.000291,304,696,15,289,462,18,216
2831,0.000291,334,666,11,323,425,18,223
2832,0.000291,321,679,10,311,458,13,208
2833,0.000291,305,695,13,292,450,26,219
2834,0.000291,315,685,13,302,460,14,211
2835,0.000291,332,668,10,322,460,16,192
2836,0.000291,316,684,15,301,450,13,221
2837,0.000291,325,675,9,316,452,23,200
2838,0.000291,317,683,9,308,470,9,204
2839,0.000291,308,692,8,300,442,15,235
2840,0.000291,307,693,5,302,460,14,219
2841,0.000291,308,692,11,297,444,21,227
2842,0.000291,325,675,6,319,453,17,205
2843,0.000291,300,700,13,287,464,21,215
2844,0.000291,306,694,7,299,479,12,203
2845,0.000291,326,674,16,310,431,21,222
2846,0.000291,318,682,9,309,432,20,230
2847,0.000291,287,713,6,281,451,24,238
2848,0.000291,310,690,10,300,455,11,224
2849,0.000291,312,688,11,301,439,21,228
2850,0.000291,302,698,13,289,444,17,237
2851,0.000291,290,710,7,283,471,19,220
2852,0.000291,348,652,9,339,425,10,217
2853,0.000291,320,680,16,304,425,21,234
2854,0.000291,312,688,11,301,431,22,235
2855,0.000291,339,661,6,333,444,18,199
2856,0.000291,310,690,6,304,461,15,214
2857,0.000291,322,678,4,318,448,13,217
2858,0.000291,313,687,7,306,448,17,222
2859,0.000291,300,700,5,295,487,11,202
2860,0.000291,320,680,7,313,460,22,198
2861,0.000291,325,675,9,316,458,8,209
2862,0.000291,319,681,7,312,436,19,226
2863,0.000291,304,696,4,300,434,11,251
2864,0.000291,304,696,11,293,451,20,225
2865,0.000291,301,699,4,297,439,16,244
2866,0.000291,346,654,5,341,431,11,212
2867,0.000291,317,683,9,308,459,22,202
2868,0.000291,335,665,9,326,455,14,196
2869,0.000291,308,692,2,306,474,10,208
2870,0.000291,308,692,7,301,477,17,198
2871,0.000291,308,692,3,305,452,16,224
2872,0.000291,314,686,6,308,463,13,210
2873,0.000291,325,675,8,317,439,19,217
2874,0.000291,314,686,10,304,435,24,227
2875,0.000291,307,693,5,302,454,25,214
2876,0.000291,336,664,5,331,436,22,206
2877,0.000291,300,700,3,297,454,19,227
2878,0.000291,316,684,10,306,442,16,226
2879,0.000291,296,704,8,288,456,26,222
2880,0.000291,295,705,4,291,457,26,222
2881,0.000291,313,687,4,309,453,20,214
2882,0.000291,310,690,7,303,459,24,207
2883,0.000291,328,672,7,321,445,27,200
2884,0.000291,304,696,6,298,454,27,215
2885,0.000291,334,666,4,330,432,25,209
2886,0.000291,311,689,7,304,469,14,206
2887,0.000291,308,692,5,303,462,27,203
2888,0.000291,310,690,6,304,459,20,211
2889,0.000291,310,690,5,305,469,18,203
2890,0.000291,298,702,8,290,458,23,221
2891,0.000291,323,677,5,318,458,20,199
2892,0.000291,309,691,7,302,454,27,210
2893,0.000291,309,691,5,304,458,15,218
2894,0.000291,341,659,12,329,417,29,213
2895,0.000291,323,677,7,316,433,27,217
2896,0.000291,318,682,6,312,444,28,210
2897,0.000291,315,685,2,313,425,20,240
2898,0.000291,299,701,5,294,463,29,209
2899,0.000291,307,693,3,304,456,23,214
2900,0.000291,330,670,6,324,430,23,217
2901,0.000291,313,687,10,303,438,24,225
2902,0.000291,306,694,6,300,449,29,216
2903,0.000291,306,694,5,301,459,16,219
2904,0.000291,289,711,1,288,460,25,226
2905,0.000291,309,691,8,301,461,22,208
2906,0.000291,294,706,3,291,467,22,217
2907,0.000291,325,675,2,323,461,16,198
2908,0.000291,323,677,6,317,434,28,215
2909,0.000291,318,682,2,316,453,24,205
2910,0.000291,304,696,6,298,452,18,226
2911,0.000291,344,656,12,332,437,18,201
2912,0.000291,307,693,4,303,455,20,218
2913,0.000278,314,686,2,312,463,20,203
2914,0.000278,297,703,0,297,460,24,219
2915,0.000278,313,687,4,309,472,20,195
2916,0.000278,319,681,7,312,443,19,219
2917,0.000278,304,696,7,297,482,21,193
2918,0.000278,314,686,1,313,467,34,185
2919,0.000278,313,687,4,309,444,15,228
2920,0.000278,330,670,4,326,430,21,219
2921,0.000278,301,699,4,297,455,22,222
2922,0.000278,292,708,9,283,457,26,225
2923,0.000278,310,690,4,306,458,18,214
2924,0.000278,340,660,11,329,425,40,195
2925,0.000278,303,697,6,297,453,21,223
2926,0.000278,318,682,4,314,434,25,223
2927,0.000278,325,675,9,316,464,20,191
2928,0.000278,303,697,5,298,451,21,225
2929,0.000278,321,679,9,312,445,33,201
2930,0.000278,294,706,5,289,457,26,223
2931,0.000278,306,694,4,302,451,20,223
2932,0.000278,325,675,8,317,456,26,193
2933,0.000278,275,725,6,269,462,29,234
2934,0.000278,321,679,9,312,423,29,227
2935,0.000278,309,691,9,300,458,23,210
2936,0.000278,313,687,7,306,463,32,192
2937,0.000278,301,699,16,285,449,28,222
2938,0.000278,317,683,10,307,458,26,199
2939,0.000278,315,685,3,312,472,19,194
2940,0.000278,312,688,5,307,464,21,203
2941,0.000278,294,706,7,287,487,16,203
2942,0.000278,303,697,5,298,480,18,199
2943,0.000278,325,675,3,322,446,13,216
2944,0.000278,330,670,5,325,443,22,205
2945,0.000278,325,675,4,321,429,32,214
2946,0.000278,297,703,7,290,452,23,228
2947,0.000263,305,695,7,298,466,21,208
2948,0.000263,313,687,3,310,455,23,209
2949,0.000263,333,667,8,325,447,14,206
2950,0.000263,282,718,4,278,450,24,244
2951,0.000263,314,686,8,306,464,16,206
2952,0.000263,325,675,3,322,443,21,211
2953,0.000263,312,688,2,310,438,26,224
2954,0.000263,318,682,6,312,447,25,210
2955,0.000263,317,683,4,313,443,17,223
2956,0.000263,338,662,6,332,444,16,202
2957,0.000263,306,694,8,298,467,19,208
2958,0.000263,318,682,6,312,435,20,227
2959,0.000263,291,709,9,282,479,21,209
2960,0.000263,306,694,5,301,467,21,206
2961,0.000263,323,677,7,316,447,22,208
2962,0.000263,313,687,1,312,454,31,202
2963,0.000263,312,688,4,308,438,22,228
2964,0.000263,310,690,10,300,459,26,205
2965,0.000263,315,685,6,309,452,15,218
2966,0.000263,290,710,7,283,467,25,218
2967,0.000263,312,688,12,300,443,29,216
2968,0.000263,307,693,12,295,454,26,213
2969,0.000263,283,717,9,274,454,25,238
2970,0.000263,303,697,9,294,443,29,225
2971,0.000263,299,701,8,291,457,22,222
2972,0.000263,333,667,2,331,435,13,219
2973,0.000263,326,674,7,319,449,16,209
2974,0.000263,322,678,4,318,442,26,210
2975,0.000263,324,676,8,316,445,24,207
2976,0.000263,288,712,6,282,476,24,212
2977,0.000263,300,700,10,290,464,16,220
2978,0.000263,299,701,3,296,463,18,220
2979,0.000263,292,708,6,286,486,20,202
2980,0.000263,313,687,3,310,455,23,209
2981,0.000263,343,657,7,336,426,27,204
2982,0.000263,315,685,4,311,448,23,214
2983,0.000263,280,720,4,276,478,28,214
2984,0.000263,293,707,5,288,470,28,209
2985,0.000263,305,695,6,299,476,18,201
2986,0.000259,319,681,4,315,459,28,194
2987,0.000259,328,672,6,322,443,17,212
2988,0.000259,300,700,4,296,463,33,204
2989,0.000259,328,672,8,320,441,16,215
2990,0.000259,289,711,4,285,466,24,221
2991,0.000259,316,684,3,313,446,19,219
2992,0.000259,328,672,5,323,427,20,225
2993,0.000259,320,680,6,314,476,32,172
2994,0.000259,298,702,6,292,467,22,213
2995,0.000259,329,671,5,324,460,19,192
2996,0.000259,313,687,3,310,459,23,205
2997,0.000259,311,689,6,305,460,16,213
2998,0.000259,311,689,2,309,450,16,223
2999,0.000259,302,698,7,295,459,20,219
3000,0.000259,329,671,12,317,434,20,217
3001,0.000259,304,696,5,299,459,26,211
3002,0.000259,307,693,4,303,455,18,220
3003,0.000259,305,695,1,304,475,21,199
3004,0.000259,299,701,7,292,462,25,214
3005,0.000259,342,658,4,338,437,17,204
3006,0.000259,313,687,7,306,466,23,198
3007,0.000259,318,682,6,312,457,22,203
3008,0.000259,325,675,10,315,454,23,198
3009,0.000259,321,679,5,316,465,17,197
3010,0.000259,307,693,5,302,471,30,192
3011,0.000259,313,687,9,304,462,18,207
3012,0.000259,309,691,9,300,471,26,194
3013,0.000259,321,679,8,313,440,20,219
3014,0.000259,302,698,7,295,463,27,208
3015,0.000259,293,707,6,287,492,21,194
3016,0.000259,314,686,4,310,452,26,208
3017,0.000259,294,706,7,287,488,24,194
3018,0.000255,309,691,9,300,457,27,207
3019,0.000255,310,690,7,303,461,23,206
3020,0.000255,325,675,4,321,434,30,211
3021,0.000255,320,680,6,314,445,25,210
3022,0.000255,314,686,4,310,481,18,187
3023,0.000255,323,677,4,319,457,26,194
3024,0.000255,325,675,6,319,443,16,216
3025,0.000255,305,695,10,295,455,24,216
3026,0.000255,320,680,6,314,451,27,202
3027,0.000255,293,707,4,289,470,20,217
3028,0.000255,319,681,6,313,460,22,199
3029,0.000255,330,670,7,323,431,25,214
3030,0.000255,308,692,7,301,433,25,234
3031,0.000251,307,693,5,302,447,19,227
3032,0.000251,302,698,4,298,467,22,209
3033,0.000251,331,669,14,317,451,21,197
3034,0.000251,324,676,12,312,457,17,202
3035,0.000251,291,709,9,282,463,22,224
3036,0.000251,300,700,11,289,463,22,215
3037,0.000251,324,676,11,313,448,21,207
3038,0.000251,302,698,15,287,457,28,213
3039,0.000251,324,676,15,309,439,16,221
3040,0.000251,308,692,12,296,464,16,212
3041,0.000251,347,653,16,331,439,19,195
3042,0.000251,297,703,14,283,455,25,223
3043,0.000251,311,689,15,296,436,24,229
3044,0.000251,324,676,12,312,436,24,216
3045,0.000251,336,664,10,326,416,24,224
3046,0.000251,300,700,5,295,465,17,218
3047,0.000251,321,679,6,315,450,28,201
3048,0.000251,292,708,10,282,477,20,211
3049,0.000251,333,667,21,312,437,17,213
3050,0.000251,312,688,12,300,460,35,193
3051,0.000247,324,676,12,312,441,22,213
3052,0.000244,331,669,10,321,453,17,199
3053,0.000244,283,717,9,274,492,15,210
3054,0.000244,309,691,10,299,476,19,196
3055,0.000244,303,697,16,287,456,26,215
3056,0.000244,284,716,7,277,473,20,223
3057,0.000244,323,677,13,310,454,25,198
3058,0.000244,316,684,8,308,455,14,215
3059,0.000244,323,677,10,313,443,26,208
3060,0.000244,301,699,12,289,471,26,202
3061,0.000244,295,705,13,282,469,20,216
3062,0.000244,322,678,10,312,465,14,199
3063,0.000244,305,695,6,299,461,24,210
3064,0.000244,311,689,12,299,456,19,214
3065,0.000244,332,668,9,323,443,17,208
3066,0.000244,325,675,13,312,460,16,199
3067,0.000244,327,673,8,319,437,19,217
3068,0.000244,313,687,14,299,480,22,185
3069,0.000244,306,694,12,294,469,23,202
3070,0.000244,344,656,14,330,445,17,194
3071,0.000244,319,681,15,304,436,23,222
3072,0.000244,340,660,11,329,436,23,201
3073,0.000244,330,670,14,316,446,27,197
3074,0.000244,299,701,8,291,463,16,222
3075,0.000244,325,675,12,313,432,22,221
3076,0.000228,313,687,12,301,457,21,209
3077,0.000228,315,685,11,304,438,22,225
3078,0.000228,306,694,10,296,448,20,226
3079,0.000228,297,703,15,282,464,21,218
3080,0.000228,316,684,12,304,470,19,195
3081,0.000228,305,695,14,291,469,15,211
3082,0.000228,308,692,13,295,449,21,222
3083,0.000228,349,651,12,337,431,26,194
3084,0.000228,315,685,15,300,453,25,207
3085,0.000228,304,696,14,290,473,23,200
3086,0.000228,306,694,12,294,455,22,217
3087,0.000228,278,722,11,267,469,29,224
3088,0.000228,316,684,10,306,447,29,208
3089,0.000228,334,666,12,322,428,26,212
3090,0.000228,312,688,11,301,449,20,219
3091,0.000228,294,706,7,287,464,21,221
3092,0.000228,318,682,7,311,452,21,209
3093,0.000228,330,670,6,324,434,20,216
3094,0.000228,312,688,13,299,448,21,219
3095,0.000228,316,684,12,304,468,24,192
3096,0.000228,323,677,9,314,469,14,194
3097,0.000228,307,693,9,298,467,16,210
3098,0.000228,320,680,18,302,443,20,217
3099,0.000228,291,709,11,280,466,29,214
3100,0.000228,332,668,15,317,435,20,213
3101,0.000228,308,692,12,296,472,25,195
3102,0.000228,292,708,9,283,480,28,200
3103,0.000228,318,682,11,307,448,20,214
3104,0.000228,301,699,11,290,446,23,230
3105,0.000228,349,651,11,338,436,22,193
3106,0.000228,335,665,6,329,456,21,188
3107,0.000228,306,694,11,295,464,32,198
3108,0.000228,328,672,14,314,438,19,215
3109,0.000228,299,701,16,283,477,28,196
3110,0.000228,326,674,6,320,460,16,198
3111,0.000228,317,683,7,310,449,17,217
3112,0.000228,275,725,7,268,498,21,206
3113,0.000228,305,695,13,292,465,21,209
3114,0.000228,303,697,10,293,478,19,200
3115,0.000228,301,699,5,296,434,26,239
3116,0.000228,301,699,8,293,463,30,206
3117,0.000228,321,679,9,312,452,28,199
3118,0.000228,320,680,15,305,434,25,221
3119,0.000228,328,672,7,321,446,24,202
3120,0.000228,311,689,11,300,459,22,208
3121,0.000228,303,697,9,294,475,21,201
3122,0.000228,305,695,10,295,455,19,221
3123,0.000228,312,688,11,301,431,23,234
3124,0.000228,324,676,13,311,443,20,213
3125,0.000228,327,673,11,316,439,28,206
3126,0.000228,327,673,15,312,463,22,188
3127,0.000228,303,697,16,287,431,26,240
3128,0.000225,291,709,14,277,472,23,214
3129,0.000225,308,692,10,298,457,18,217
3130,0.000225,297,703,8,289,458,26,219
3131,0.000225,318,682,8,310,445,22,215
3132,0.000225,315,685,13,302,443,26,216
3133,0.000225,325,675,8,317,444,24,207
3134,0.000225,317,683,15,302,439,24,220
3135,0.000225,305,695,8,297,448,28,219
3136,0.000225,291,709,8,283,486,23,200
3137,0.000225,300,700,16,284,460,24,216
3138,0.000225,328,672,10,318,442,20,210
3139,0.000225,301,699,16,285,473,19,207
3140,0.000225,299,701,14,285,457,23,221
3141,0.000225,325,675,14,311,432,28,215
3142,0.000225,303,697,14,289,466,29,202
3143,0.000225,286,714,8,278,496,17,201
3144,0.000225,311,689,13,298,438,34,217
3145,0.000225,305,695,10,295,463,23,209
3146,0.000225,287,713,8,279,451,29,233
3147,0.000225,313,687,12,301,438,7,242
3148,0.000225,294,706,10,284,450,26,230
3149,0.000225,321,679,10,311,447,23,209
3150,0.000225,303,697,6,297,473,28,196
3151,0.000225,304,696,11,293,459,32,205
3152,0.000225,315,685,15,300,456,18,211
3153,0.000225,310,690,8,302,454,35,201
3154,0.000225,325,675,10,315,447,29,199
3155,0.000225,304,696,13,291,446,27,223
3156,0.000225,295,705,14,281,481,25,199
3157,0.000225,283,717,9,274,476,29,212
3158,0.000225,321,679,11,310,465,28,186
3159,0.000225,328,672,16,312,451,34,187
3160,0.000225,323,677,7,316,419,33,225
3161,0.000225,311,689,9,302,471,30,188
3162,0.000225,310,690,7,303,471,34,185
3163,0.000225,328,672,20,308,439,31,202
3164,0.000225,309,691,11,298,455,28,208
3165,0.000225,300,700,11,289,448,44,208
3166,0.000225,301,699,14,287,463,35,201
3167,0.000225,293,707,11,282,474,33,200
